Name,Weekly.rank,Peak.position,Weeks.on.chart,Week,Acousticness,Danceability,Duration,Energy,Explicit,Instrumentalness,Loudness,Mode,Popularity,Speechiness,Tempo,Valence
Give It To Me,2,1.0,11.0,2007-04-30,0.208,0.978,234080,0.696,1,0.00705,-4.962,1,49,0.064,110.626,0.794
Makes Me Wonder,1,1.0,4.0,2007-05-07,0.00501,0.805,211080,0.852,1,0.000343,-2.431,1,42,0.0363,113.999,0.881
Makes Me Wonder,1,1.0,5.0,2007-05-14,0.00501,0.805,211080,0.852,1,0.000343,-2.431,1,42,0.0363,113.999,0.881
Makes Me Wonder,2,1.0,6.0,2007-05-21,0.00501,0.805,211080,0.852,1,0.000343,-2.431,1,42,0.0363,113.999,0.881
Makes Me Wonder,1,1.0,7.0,2007-05-28,0.00501,0.805,211080,0.852,1,0.000343,-2.431,1,42,0.0363,113.999,0.881
Umbrella,1,1.0,7.0,2007-06-04,0.0101,0.581,275987,0.827,0,0.0,-4.566,1,42,0.141,174.013,0.549
Umbrella,1,1.0,8.0,2007-06-11,0.0101,0.581,275987,0.827,0,0.0,-4.566,1,42,0.141,174.013,0.549
Umbrella,1,1.0,9.0,2007-06-18,0.0101,0.581,275987,0.827,0,0.0,-4.566,1,42,0.141,174.013,0.549
Umbrella,1,1.0,0.0,2007-06-25,0.0101,0.581,275987,0.827,0,0.0,-4.566,1,42,0.141,174.013,0.549
Umbrella,1,1.0,1.0,2007-07-02,0.0101,0.581,275987,0.827,0,0.0,-4.566,1,42,0.141,174.013,0.549
Umbrella,1,1.0,2.0,2007-07-09,0.0101,0.581,275987,0.827,0,0.0,-4.566,1,42,0.141,174.013,0.549
Umbrella,1,1.0,3.0,2007-07-16,0.0101,0.581,275987,0.827,0,0.0,-4.566,1,42,0.141,174.013,0.549
Hey There Delilah,1,1.0,6.0,2007-07-23,0.872,0.657,232533,0.291,0,0.0,-10.572,1,81,0.0293,103.973,0.298
Hey There Delilah,1,1.0,7.0,2007-07-30,0.872,0.657,232533,0.291,0,0.0,-10.572,1,81,0.0293,103.973,0.298
Beautiful Girls,1,1.0,0.0,2007-08-06,0.159,0.745,241933,0.666,0,0.0,-5.899,1,6,0.0566,129.995,0.708
Beautiful Girls,1,1.0,1.0,2007-08-13,0.159,0.745,241933,0.666,0,0.0,-5.899,1,6,0.0566,129.995,0.708
Beautiful Girls,1,1.0,2.0,2007-08-20,0.159,0.745,241933,0.666,0,0.0,-5.899,1,6,0.0566,129.995,0.708
Beautiful Girls,1,1.0,3.0,2007-08-27,0.159,0.745,241933,0.666,0,0.0,-5.899,1,6,0.0566,129.995,0.708
The Way I Are,4,3.0,13.0,2007-09-03,0.185,0.727,179147,0.807,0,0.757,-6.479,0,30,0.106,114.711,0.722
The Way I Are,4,3.0,14.0,2007-09-10,0.185,0.727,179147,0.807,0,0.757,-6.479,0,30,0.106,114.711,0.722
The Way I Are,4,3.0,15.0,2007-09-17,0.185,0.727,179147,0.807,0,0.757,-6.479,0,30,0.106,114.711,0.722
The Way I Are,3,3.0,16.0,2007-09-24,0.185,0.727,179147,0.807,0,0.757,-6.479,0,30,0.106,114.711,0.722
The Way I Are,3,3.0,17.0,2007-10-01,0.185,0.727,179147,0.807,0,0.757,-6.479,0,30,0.106,114.711,0.722
Gimme More,3,3.0,4.0,2007-10-08,0.25,0.788,251240,0.844,0,0.000678,-3.131,1,70,0.0334,113.324,0.382
Gimme More,3,3.0,5.0,2007-10-15,0.25,0.788,251240,0.844,0,0.000678,-3.131,1,70,0.0334,113.324,0.382
Apologize,3,3.0,11.0,2007-10-22,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Kiss Kiss,2,2.0,6.0,2007-10-29,0.0463,0.738,250667,0.673,0,0.0,-3.377,0,26,0.205,140.068,0.565
Kiss Kiss,1,1.0,7.0,2007-11-05,0.0463,0.738,250667,0.673,0,0.0,-3.377,0,26,0.205,140.068,0.565
Kiss Kiss,1,1.0,8.0,2007-11-12,0.0463,0.738,250667,0.673,0,0.0,-3.377,0,26,0.205,140.068,0.565
Kiss Kiss,1,1.0,9.0,2007-11-19,0.0463,0.738,250667,0.673,0,0.0,-3.377,0,26,0.205,140.068,0.565
Kiss Kiss,2,1.0,10.0,2007-11-26,0.0463,0.738,250667,0.673,0,0.0,-3.377,0,26,0.205,140.068,0.565
Apologize,2,2.0,17.0,2007-12-03,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Kiss Kiss,2,1.0,12.0,2007-12-10,0.0463,0.738,250667,0.673,0,0.0,-3.377,0,26,0.205,140.068,0.565
Apologize,2,2.0,19.0,2007-12-17,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Apologize,3,2.0,20.0,2007-12-24,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Apologize,3,2.0,21.0,2007-12-31,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Apologize,3,2.0,22.0,2008-01-07,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Apologize,3,2.0,23.0,2008-01-14,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Apologize,3,2.0,24.0,2008-01-21,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
Apologize,3,2.0,25.0,2008-01-28,0.0325,0.654,184400,0.614,0,0.0,-6.033,1,25,0.03,118.019,0.073
With You,3,3.0,9.0,2008-02-04,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
With You,2,2.0,10.0,2008-02-11,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
With You,2,2.0,11.0,2008-02-18,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
With You,2,2.0,12.0,2008-02-25,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
With You,2,2.0,13.0,2008-03-03,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
With You,3,2.0,14.0,2008-03-10,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
With You,2,2.0,15.0,2008-03-17,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
With You,2,2.0,16.0,2008-03-24,0.143,0.659,252160,0.696,0,0.0,-4.291,1,27,0.071,86.001,0.665
Bleeding Love,1,1.0,6.0,2008-03-31,0.193,0.637,263573,0.646,0,0.0,-5.863,1,0,0.0361,104.045,0.216
Touch My Body,1,1.0,7.0,2008-04-07,0.0836,0.718,204733,0.665,0,0.0,-7.719,0,54,0.0527,78.515,0.863
Touch My Body,1,1.0,8.0,2008-04-14,0.0836,0.718,204733,0.665,0,0.0,-7.719,0,54,0.0527,78.515,0.863
Bleeding Love,1,1.0,9.0,2008-04-21,0.193,0.637,263573,0.646,0,0.0,-5.863,1,0,0.0361,104.045,0.216
Lollipop,1,1.0,6.0,2008-04-28,0.055,0.829,299333,0.428,1,0.00423,-9.469,1,60,0.083,148.077,0.448
Bleeding Love,1,1.0,1.0,2008-05-05,0.193,0.637,263573,0.646,0,0.0,-5.863,1,0,0.0361,104.045,0.216
Bleeding Love,1,1.0,2.0,2008-05-12,0.193,0.637,263573,0.646,0,0.0,-5.863,1,0,0.0361,104.045,0.216
Bleeding Love,2,1.0,13.0,2008-05-19,0.193,0.637,263573,0.646,0,0.0,-5.863,1,0,0.0361,104.045,0.216
Lollipop,1,1.0,0.0,2008-05-26,0.055,0.829,299333,0.428,1,0.00423,-9.469,1,60,0.083,148.077,0.448
Lollipop,1,1.0,1.0,2008-06-02,0.055,0.829,299333,0.428,1,0.00423,-9.469,1,60,0.083,148.077,0.448
Lollipop,1,1.0,2.0,2008-06-09,0.055,0.829,299333,0.428,1,0.00423,-9.469,1,60,0.083,148.077,0.448
Lollipop,1,1.0,3.0,2008-06-16,0.055,0.829,299333,0.428,1,0.00423,-9.469,1,60,0.083,148.077,0.448
I Kissed A Girl,2,2.0,6.0,2008-06-23,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
I Kissed A Girl,1,1.0,7.0,2008-06-30,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
I Kissed A Girl,1,1.0,8.0,2008-07-07,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
I Kissed A Girl,1,1.0,9.0,2008-07-14,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
I Kissed A Girl,1,1.0,0.0,2008-07-21,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
I Kissed A Girl,1,1.0,1.0,2008-07-28,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
I Kissed A Girl,1,1.0,2.0,2008-08-04,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
I Kissed A Girl,1,1.0,3.0,2008-08-11,0.00223,0.699,179640,0.76,0,0.0,-3.173,1,15,0.0677,129.996,0.696
Disturbia,1,1.0,8.0,2008-08-18,0.0884,0.703,238573,0.813,0,0.0,-4.517,0,39,0.0574,124.904,0.717
Disturbia,1,1.0,9.0,2008-08-25,0.0884,0.703,238573,0.813,0,0.0,-4.517,0,39,0.0574,124.904,0.717
Whatever You Like,1,1.0,3.0,2008-09-01,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,1,1.0,4.0,2008-09-08,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,1,1.0,5.0,2008-09-15,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
So What,1,1.0,4.0,2008-09-22,0.000308,0.537,215160,0.866,1,1.38e-06,-3.08,0,69,0.0445,126.003,0.416
Whatever You Like,1,1.0,7.0,2008-09-29,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,1,1.0,8.0,2008-10-06,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,2,1.0,9.0,2008-10-13,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Womanizer,1,1.0,2.0,2008-10-20,0.073,0.724,224400,0.695,0,0.0,-5.226,1,75,0.0622,139.0,0.235
Whatever You Like,1,1.0,1.0,2008-10-27,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,1,1.0,2.0,2008-11-03,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,2,1.0,13.0,2008-11-10,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,2,1.0,14.0,2008-11-17,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
Whatever You Like,2,1.0,15.0,2008-11-24,0.0161,0.68,249533,0.687,1,0.0,-6.162,0,76,0.0709,150.053,0.467
If I Were A Boy,3,3.0,7.0,2008-12-01,0.107,0.632,249147,0.518,0,0.0,-6.126,1,46,0.0313,90.007,0.427
If I Were A Boy,3,3.0,8.0,2008-12-08,0.107,0.632,249147,0.518,0,0.0,-6.126,1,46,0.0313,90.007,0.427
Circus,3,,,2008-12-15,0.147,0.791,192360,0.733,0,0.000381,-5.215,0,70,0.052,114.98,0.761
Just Dance,3,3.0,19.0,2008-12-22,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
Just Dance,3,3.0,20.0,2008-12-29,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
Just Dance,2,2.0,21.0,2009-01-05,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
Just Dance,1,1.0,2.0,2009-01-12,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
Just Dance,1,1.0,3.0,2009-01-19,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
Just Dance,1,1.0,4.0,2009-01-26,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
My Life Would Suck Without You,1,1.0,2.0,2009-02-02,0.0014,0.526,211493,0.882,0,0.0,-4.006,1,2,0.0509,144.982,0.424
My Life Would Suck Without You,1,1.0,3.0,2009-02-09,0.0014,0.526,211493,0.882,0,0.0,-4.006,1,2,0.0509,144.982,0.424
Just Dance,3,1.0,27.0,2009-02-16,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
Just Dance,5,1.0,28.0,2009-02-23,0.0264,0.822,241933,0.739,0,4.26e-05,-4.541,0,46,0.0311,118.992,0.745
Gives You Hell,4,4.0,15.0,2009-03-02,0.0156,0.714,213107,0.725,0,0.0,-6.411,1,73,0.0402,99.988,0.59
Poker Face,3,3.0,11.0,2009-03-09,0.118,0.851,237200,0.806,0,1.64e-06,-4.62,1,46,0.0787,118.999,0.787
Poker Face,3,3.0,12.0,2009-03-16,0.118,0.851,237200,0.806,0,1.64e-06,-4.62,1,46,0.0787,118.999,0.787
Poker Face,3,3.0,13.0,2009-03-23,0.118,0.851,237200,0.806,0,1.64e-06,-4.62,1,46,0.0787,118.999,0.787
Poker Face,2,2.0,14.0,2009-03-30,0.118,0.851,237200,0.806,0,1.64e-06,-4.62,1,46,0.0787,118.999,0.787
Poker Face,1,1.0,5.0,2009-04-06,0.118,0.851,237200,0.806,0,1.64e-06,-4.62,1,46,0.0787,118.999,0.787
Boom Boom Pow,1,1.0,4.0,2009-04-13,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,5.0,2009-04-20,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,6.0,2009-04-27,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,7.0,2009-05-04,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,8.0,2009-05-11,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,9.0,2009-05-18,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,0.0,2009-05-25,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,1.0,2009-06-01,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,2.0,2009-06-08,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,3.0,2009-06-15,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,4.0,2009-06-22,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
Boom Boom Pow,1,1.0,5.0,2009-06-29,0.13,0.867,251440,0.857,0,0.00171,-5.892,1,69,0.0663,130.048,0.402
I Gotta Feeling,1,1.0,3.0,2009-07-06,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,4.0,2009-07-13,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,5.0,2009-07-20,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,6.0,2009-07-27,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,7.0,2009-08-03,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,8.0,2009-08-10,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,9.0,2009-08-17,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,0.0,2009-08-24,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,1.0,2009-08-31,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,2.0,2009-09-07,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,3.0,2009-09-14,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,4.0,2009-09-21,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,5.0,2009-09-28,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
I Gotta Feeling,1,1.0,6.0,2009-10-05,0.0873,0.743,289133,0.766,0,0.0,-6.375,1,77,0.0265,127.96,0.61
Party In The U.S.A.,2,2.0,8.0,2009-10-12,0.00124,0.454,202067,0.708,0,0.000181,-4.526,0,75,0.0675,192.18,0.483
Party In The U.S.A.,3,2.0,9.0,2009-10-19,0.00124,0.454,202067,0.708,0,0.000181,-4.526,0,75,0.0675,192.18,0.483
Whatcha Say,2,2.0,10.0,2009-10-26,0.0444,0.615,221253,0.711,0,0.0,-5.507,1,64,0.0779,144.036,0.711
Fireflies,1,1.0,0.0,2009-11-02,0.0274,0.513,228347,0.661,0,0.0,-6.8,1,44,0.0439,180.118,0.461
Whatcha Say,1,1.0,2.0,2009-11-09,0.0444,0.615,221253,0.711,0,0.0,-5.507,1,64,0.0779,144.036,0.711
Fireflies,1,1.0,2.0,2009-11-16,0.0274,0.513,228347,0.661,0,0.0,-6.8,1,44,0.0439,180.118,0.461
Fireflies,2,1.0,13.0,2009-11-23,0.0274,0.513,228347,0.661,0,0.0,-6.8,1,44,0.0439,180.118,0.461
Bad Romance,2,2.0,4.0,2009-11-30,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,2,2.0,5.0,2009-12-07,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,2,2.0,6.0,2009-12-14,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,3,2.0,7.0,2009-12-21,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,3,2.0,8.0,2009-12-28,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,3,2.0,9.0,2010-01-04,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,2,2.0,10.0,2010-01-11,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,2,2.0,11.0,2010-01-18,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,2,2.0,12.0,2010-01-25,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,3,2.0,13.0,2010-02-01,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Bad Romance,2,2.0,14.0,2010-02-08,0.00314,0.696,294573,0.921,1,5.24e-05,-3.755,1,78,0.0363,119.001,0.714
Imma Be,2,2.0,10.0,2010-02-15,0.179,0.597,257560,0.517,0,0.0,-6.963,1,62,0.365,92.035,0.412
Imma Be,3,2.0,11.0,2010-02-22,0.179,0.597,257560,0.517,0,0.0,-6.963,1,62,0.365,92.035,0.412
Imma Be,1,1.0,2.0,2010-03-01,0.179,0.597,257560,0.517,0,0.0,-6.963,1,62,0.365,92.035,0.412
Imma Be,1,1.0,3.0,2010-03-08,0.179,0.597,257560,0.517,0,0.0,-6.963,1,62,0.365,92.035,0.412
Break Your Heart,1,1.0,2.0,2010-03-15,0.00245,0.676,186267,0.9,0,0.0,-4.694,1,35,0.0288,122.042,0.575
Rude Boy,1,1.0,5.0,2010-03-22,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Rude Boy,1,1.0,6.0,2010-03-29,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Rude Boy,1,1.0,7.0,2010-04-05,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Rude Boy,1,1.0,8.0,2010-04-12,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Rude Boy,1,1.0,9.0,2010-04-19,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Rude Boy,2,1.0,10.0,2010-04-26,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Rude Boy,2,1.0,11.0,2010-05-03,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Rude Boy,3,1.0,12.0,2010-05-10,0.113,0.563,222920,0.75,1,0.0,-4.496,1,73,0.127,173.906,0.812
Not Afraid,1,1.0,1.0,2010-05-17,0.529,0.855,248133,0.954,1,0.0,-1.19,0,15,0.264,114.635,0.668
California Gurls,2,,,2010-05-24,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,3,2.0,2.0,2010-05-31,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,2,2.0,3.0,2010-06-07,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,1,1.0,4.0,2010-06-14,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,1,1.0,5.0,2010-06-21,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,1,1.0,6.0,2010-06-28,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,1,1.0,7.0,2010-07-05,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,1,1.0,8.0,2010-07-12,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
California Gurls,1,1.0,9.0,2010-07-19,0.00446,0.791,234653,0.754,0,0.0,-3.729,1,71,0.0569,125.014,0.425
Love The Way You Lie,1,1.0,4.0,2010-07-26,0.241,0.749,263373,0.925,1,0.0,-5.034,1,14,0.227,86.989,0.641
Love The Way You Lie,1,1.0,5.0,2010-08-02,0.241,0.749,263373,0.925,1,0.0,-5.034,1,14,0.227,86.989,0.641
Love The Way You Lie,1,1.0,6.0,2010-08-09,0.241,0.749,263373,0.925,1,0.0,-5.034,1,14,0.227,86.989,0.641
Love The Way You Lie,1,1.0,7.0,2010-08-16,0.241,0.749,263373,0.925,1,0.0,-5.034,1,14,0.227,86.989,0.641
Love The Way You Lie,1,1.0,8.0,2010-08-23,0.241,0.749,263373,0.925,1,0.0,-5.034,1,14,0.227,86.989,0.641
Love The Way You Lie,1,1.0,9.0,2010-08-30,0.241,0.749,263373,0.925,1,0.0,-5.034,1,14,0.227,86.989,0.641
Love The Way You Lie,1,1.0,0.0,2010-09-06,0.241,0.749,263373,0.925,1,0.0,-5.034,1,14,0.227,86.989,0.641
Teenage Dream,1,1.0,7.0,2010-09-13,0.0132,0.719,227760,0.804,0,3.02e-06,-4.581,1,70,0.0355,119.999,0.605
Teenage Dream,1,1.0,8.0,2010-09-20,0.0132,0.719,227760,0.804,0,3.02e-06,-4.581,1,70,0.0355,119.999,0.605
Just The Way You Are,1,1.0,9.0,2010-09-27,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
Just The Way You Are,1,1.0,0.0,2010-10-04,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
Just The Way You Are,1,1.0,1.0,2010-10-11,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
Just The Way You Are,1,1.0,2.0,2010-10-18,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
Just The Way You Are,2,1.0,13.0,2010-10-25,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
Just The Way You Are,2,1.0,14.0,2010-11-01,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
Just The Way You Are,3,1.0,15.0,2010-11-08,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
What's My Name?,1,1.0,3.0,2010-11-15,0.232,0.703,263173,0.784,0,0.0,-2.942,1,69,0.0779,100.027,0.569
Just The Way You Are,3,1.0,17.0,2010-11-22,0.0151,0.637,220733,0.843,0,0.0,-5.413,1,78,0.0432,109.012,0.434
Firework,6,6.0,5.0,2010-11-29,0.139,0.638,227880,0.826,0,0.0,-4.968,1,74,0.0479,124.072,0.649
Firework,2,2.0,6.0,2010-12-06,0.139,0.638,227880,0.826,0,0.0,-4.968,1,74,0.0479,124.072,0.649
Firework,1,1.0,7.0,2010-12-13,0.139,0.638,227880,0.826,0,0.0,-4.968,1,74,0.0479,124.072,0.649
Firework,1,1.0,8.0,2010-12-20,0.139,0.638,227880,0.826,0,0.0,-4.968,1,74,0.0479,124.072,0.649
Firework,1,1.0,9.0,2010-12-27,0.139,0.638,227880,0.826,0,0.0,-4.968,1,74,0.0479,124.072,0.649
Grenade,1,1.0,3.0,2011-01-03,0.146,0.706,223253,0.558,0,0.0,-7.237,0,75,0.0593,110.443,0.227
Firework,1,1.0,1.0,2011-01-10,0.139,0.638,227880,0.826,0,0.0,-4.968,1,74,0.0479,124.072,0.649
Grenade,1,1.0,5.0,2011-01-17,0.146,0.706,223253,0.558,0,0.0,-7.237,0,75,0.0593,110.443,0.227
Hold It Against Me,1,1.0,1.0,2011-01-24,0.0103,0.648,228827,0.722,0,0.0,-4.813,0,59,0.0427,132.973,0.389
Grenade,1,1.0,7.0,2011-01-31,0.146,0.706,223253,0.558,0,0.0,-7.237,0,75,0.0593,110.443,0.227
Grenade,1,1.0,8.0,2011-02-07,0.146,0.706,223253,0.558,0,0.0,-7.237,0,75,0.0593,110.443,0.227
Black And Yellow,1,1.0,8.0,2011-02-14,0.0646,0.684,217667,0.834,1,0.0,-4.524,0,18,0.0675,164.02,0.538
Born This Way,1,1.0,1.0,2011-02-21,0.0037,0.586,260253,0.827,0,0.0,-5.102,1,52,0.15,123.905,0.508
Born This Way,1,1.0,2.0,2011-02-28,0.0037,0.586,260253,0.827,0,0.0,-5.102,1,52,0.15,123.905,0.508
Born This Way,1,1.0,3.0,2011-03-07,0.0037,0.586,260253,0.827,0,0.0,-5.102,1,52,0.15,123.905,0.508
Born This Way,1,1.0,4.0,2011-03-14,0.0037,0.586,260253,0.827,0,0.0,-5.102,1,52,0.15,123.905,0.508
Born This Way,1,1.0,5.0,2011-03-21,0.0037,0.586,260253,0.827,0,0.0,-5.102,1,52,0.15,123.905,0.508
